,Date,User,Tweet
488,2023-02-28 02:42:48+00:00,AugieChavezJr,"If your current job is not cutting it, what is your plan B to increase your income?
Reach Out to Us via Messenger, Our Team can help 😎💪💥

https://t.co/jyAnJYVOWC

#entrepreneur #makemoremoney #incomestreams #inflation #followme
#recession #gasprices #f…https://t.co/imGQmQQHtD"
489,2023-02-28 02:42:34+00:00,paperhanding_GC,"With the price of cars out of control, recession, and this EV nonsense , the reasonable consumer will keep and fix their old car"
490,2023-02-28 02:42:18+00:00,coloradotravis,"So there are structures where platforms fail.

And, in typical software style, it’s when a tech company is actually just a big services company under the hood.

We learn this lesson in tech every recession, but it comes in different forms each time.
8/"
491,2023-02-28 02:42:13+00:00,coloradotravis,"This recession will mature the technology sector’s understanding of itself.

Everyone wants to be a platform to impress investors, but… well not everything is conducive to a platform play; it’s actually a capital inefficient structure sometimes.
1/"
492,2023-02-28 02:41:53+00:00,TheManilaTimes,"Diop: For 2023, the baseline is we may escape recession, but global growth will be very low. The growth will be ""one shock"" away from recession."
493,2023-02-28 02:41:50+00:00,SMatthewsfarms,@robbie71w @GuyDealership There is no recession 🤷🏻‍♂️
494,2023-02-28 02:41:27+00:00,UJ_roc,@SenRickScott Inflation! Recession! Balloon! Fentanyl! The Border! Hunter's laptop! China! CRT! Antifa! Debt! Rinse! Repeat!
495,2023-02-28 02:41:25+00:00,MilesCheng123,"Why One Strategist Believes The Recession Starts By Mid-Year, ""That's When The Cutting Begins"" 

https://t.co/tkDfIdwe5y"
496,2023-02-28 02:41:18+00:00,Goldenjacket1,@stillgray People still drink beer in a recession/depression
497,2023-02-28 02:41:04+00:00,Novus_Stock,"#Video: How To Use The 2023 Recession To Get Rich - https://t.co/RZzv4GAdfb #trading, #marijuanastocks https://t.co/kstch2stQp"
498,2023-02-28 02:40:46+00:00,KittywardWard,"@POTUS You are spending us into a recession!!! Republicans are trying to stop all the poor decisions made!
The money to Ukraine is spending our SS and Medicare!!! #NoMoreMoneyToUkraine"
499,2023-02-28 02:40:40+00:00,IndeGuitar,"@JoeHighTimesNFT Janet Yellen warning of imminent recession, people saying everything is going to crash, $HBAR to 2¢, to sell your crypto…

Given how accurate those indicators are, it probably means I should put every penny I have on crypto and stocks. I think I’m going to buy. 🤷‍♂️"
500,2023-02-28 02:40:10+00:00,GroBuild_Leads,"What a recession would look like for construction

https://t.co/1yU0dEPXvx

#GrobuildConstructGroup
#Architecture
#Contractorleads
#InteriorDesign https://t.co/BEoKTWbMiV"
501,2023-02-28 02:39:20+00:00,JKDFII,@DoeyVanGogh @swiftoursonggg Loved the ensuing recession. 🤗
502,2023-02-28 02:39:10+00:00,csorensen_12,@FrankMikeDavis1 It would create a recession in Fla
503,2023-02-28 02:38:59+00:00,Gov_CR2019,"@FR_Dashland @AlmendrianGov That's why America has a recession every 5 years or so because ""capitalism works"". If it works, why are Americans starving in the streets of the alleged greatest country in the world? Oh that's right, Washington DC is full of corrupt greedy politicians who profiteer off war."
504,2023-02-28 02:38:10+00:00,HjelmRo,"@Newsweek Huh? ""As President, Trump, who inherited a growing economy, largely kept it on course, with quarterly growth roughly around similar levels exhibited in the years following the Great Recession, as unemployment and poverty rates continued on the downward trajectory..."""
505,2023-02-28 02:37:38+00:00,jasonoswald87,@GlobalProTrader Part 1: goods disinflation / deflation. We're already here. Part 2: services disinflation / deflation. We're not there yet. Need a recession and some good ol unemployment
506,2023-02-28 02:37:32+00:00,PrinciplePonde2,Omg. #recession #recession2023 #recession2k22 #Bidenflation #inflation
507,2023-02-28 02:36:02+00:00,AdamWeinstein,"Sure am gonna love to be in the generation that entered the workforce between 9/11 and the Great Recession with unprecedented debt, had loan forgiveness overturned by a Trump-stacked Supreme Court, and got screwed out of Social Security by a bipartisan panel of wealthy senators"
508,2023-02-28 02:35:06+00:00,MapleChaos000,@RishiKBakshi @satvir_singh27 @dobettabbetta Yeah.  There's a real temptation to think every recession is going to be like the GFC.  For a lot of younger folks who haven't really seen any other large corrections....  But the early 90s in Canada were plenty painful.  And no chartered banks needed a bailout then.
509,2023-02-28 02:34:40+00:00,KurtSchemers,"@WallStreetSilv I guess the first the ""Great Recession"" wasn't painful enough. I should also mention, this discriminatory lending practice is illegal.

Fun. Fun."
510,2023-02-28 02:34:01+00:00,williamftomasic,gas rigs shut down / oil prices down / so if China picks up and prices increase for oil I guess your buddy Joe K will blame Biden - some one told me he was smart - but he really is a blockhead- hey when the recession gets here let me know!
511,2023-02-28 02:33:16+00:00,Ajay_Bagga,"Morgan Stanley noted the data was turning recession fears into “fear of re-acceleration”. In the backdrop of the fastest monetary policy tightening in recent history,US economy has displayed remarkable levels of resilience. Fed’s first interest rate cut would be in March 2024."
512,2023-02-28 02:33:08+00:00,DW_955,"@CensoredJeff @Sunni_Labeouf 1995-1996, 2011, 2013, 2023 are the only times they've pushed back.
Gov't spending is part of GDP. Reduce GDP and you get a recession.
This time around they're trying to force a recession, hurt the average American and blame it on Biden.
Politricks. 
https://t.co/S9Kn4G79jG"
513,2023-02-28 02:32:56+00:00,ZScalpsCrypto,Upcoming #BTCUSDT #StockMarket #Crypto #recession https://t.co/4Nm29OO7uW
514,2023-02-28 02:32:07+00:00,BureskiDaryl,@chicagotribune Recession or Depression? That is the question that will be answered shortly.
515,2023-02-28 02:31:59+00:00,ceda_news,"“It could be close, but on balance, Australia should avoid a recession this year, barring any major external shocks,” CEDA Senior Economist, Cassandra Winzar.

Read more about Australia's economic outlook in our new report here: https://t.co/C7ipvROVzr

#EPO2023 #ausecon"
516,2023-02-28 02:31:22+00:00,LILPhoto22,"@KanekoaTheGreat USA ""donating"" so much money on daily basis right before the biggest recession in History of USA. Those USD been printing like crazy. How convenient"
517,2023-02-28 02:31:07+00:00,behariehive,there's a new recession visuals date every 2 business days. https://t.co/JpmhOlijAY
518,2023-02-28 02:31:02+00:00,CryptoSiamNews,ตัวแทน Fed รัฐแดลลัส เชื่อ ‘ภาวะเศรษฐกิจถดถอย’ หรือ Recession จะเกิดขึ้นในช่วงครึ่งหลังปี 2023 - สวนทาง ไบเดน มองเศรษฐกิจกำลังฟื้น https://t.co/KQSg2FeVKg
519,2023-02-28 02:30:56+00:00,mynameismoe7,@Betta_call_saul @dana_marlane I agree because I see a support at 230... Below that it's going to be some type of serious recession. And if us recession that caliber started then it would have started last year
520,2023-02-28 02:30:37+00:00,AstroCryptoGuru,"1/ ""The headwinds for US equities are set to increase even further in March, with stocks coming under pressure from faltering earnings and high valuations, according to Morgan Stanley strategists. ""Given our view that the earnings recession is far from over..."
521,2023-02-28 02:30:22+00:00,ClaudeEW,"Recession or not, Americans feel like they&amp;#8217;re poorer https://t.co/CG07Q3lhVP"
522,2023-02-28 02:30:17+00:00,smoakpipe,This happens with every recession. The economy is shutting down except for military spending.
523,2023-02-28 02:30:09+00:00,ContinuumDaily,"#EZ PMI rose to 52.3: Too Good to be True?
Consumer-led downturn + inflation could lead to modest #recession, with rising ...
https://t.co/nHJUGmJQcC  Free Trial: https://t.co/YJmikJ0Vzc #assetmanagement #centralbanks #financialmarkets #macroeconomics #capitalmarkets #gdp https://t.co/RGOue9VnZs"
524,2023-02-28 02:30:00+00:00,HRCurator,RT @amitm17 Thx4RT fr @HRCurator Making your L&amp;D budget recession-proof: 7 strategies to take now https://t.co/P6s0EdiaLY… @CLOmedia #learning #FutureofLearning #SmarterHR
525,2023-02-28 02:30:00+00:00,MarketRebels,"Those in the highest income bracket have been preparing for a recession, compared to lower, per Morning Consult https://t.co/nEcdrmuMNr"
526,2023-02-28 02:30:00+00:00,Connor_Floor,The last time the Federal Reserve raised interest rates into a recession was 1929. Inflation + Recession = 🫃
527,2023-02-28 02:29:13+00:00,WordupYoM,"@AvidCommentator Peter Schiff argues high interest rates also add to inflation because business have to account for the higher cost of borrowing by increasing their prices.  

The scenario whereby CBs are fighting inflation, increasing rates through a recession is not even on the radar"
528,2023-02-28 02:29:01+00:00,Tanyamelissag,"Our Senior Portfolio Manager, Matt Stucky, joined Bloomberg Radio “Bloomberg Markets” today to discuss his outlook for The Fed, his expectations for a recession, and investing strategy: https://t.co/YzRTM63kuT"
529,2023-02-28 02:28:57+00:00,CybersecAsia,"This year, despite slowdown and recession fears, industry experts feel that businesses will continue to spend on building a robust cybersecurity framework an is actually more cyber aware than ever.

Find out more here: https://t.co/zPnOyWdIVZ

#Cybersecurity #CybersecAsia"
530,2023-02-28 02:28:21+00:00,mynameismoe7,@DariuszPra @dana_marlane I also see 230. Below that would be a start to a long recession and new trend
531,2023-02-28 02:28:11+00:00,PerionDAO,"2/ Meanwhile, a report from @Barclays suggests that there are three scenarios for the stock market in relation to a more hawkish Fed policy

The bear cases are a shallow recession scenario with a negative 6.2% outcome and a normal recession scenario with a negative 18.6% outcome https://t.co/74YEeUPs2U"
532,2023-02-28 02:27:44+00:00,RichardWeihers,"@Michigandolf Recession risk rising. Profit recession, revenue declining, margins compressing and GDP is heading to 0 or negative for Q1 and Q2. The consumer is slowing as well.
It has been a very orderly move lower so far. To be continued, the cycle will cycle. Never in a str8 line though. 🤷"
533,2023-02-28 02:27:44+00:00,fxstreetcn,美国财政部长珍妮特·耶伦：到目前为止，美国在应对通胀的战斗中一切顺利 https://t.co/3XV70VHDWV #Inflation #UnitedStates #Recession #GDP #DollarIndex
534,2023-02-28 02:26:09+00:00,dontflytoohigh,Heavy truck sales the ultimate early recession indicator? https://t.co/oJtEJid47k
535,2023-02-28 02:26:01+00:00,olemisschuck,@VP Keep on spending us right into a recession!!
536,2023-02-28 02:25:57+00:00,runashaf,@ZelenskyyUa ◎Why is it that Japan has fallen into recession for more than 30 years and is now called the Africa of Asia?
537,2023-02-28 02:25:45+00:00,Ronaldj98098924,"This is how we got the 91 recession, and all the banks went broke. And then at 2008 it was worse."
538,2023-02-28 02:25:42+00:00,Imathew5,Inflation SPIKES As Recession Looms | Breaking Points https://t.co/8bhgCNvpWM via @YouTube
539,2023-02-28 02:25:20+00:00,DeskOfJethro,@AsennaWealth And into Recession.
540,2023-02-28 02:23:58+00:00,TopFinanceTakes,@EnronChairman Its a wild ride - buckle up!
541,2023-02-28 02:22:54+00:00,FXCM_Markets,"US Treasury Sec. Yellen: ‘So far, so good’ in US inflation battle https://t.co/Z1bZIucjf2 #Inflation #UnitedStates #Recession #GDP #DollarIndex"
542,2023-02-28 02:22:46+00:00,jungmark98,"@EdWorkforceCmte @SpeakerMcCarthy @virginiafoxx @FoxBusiness Just remember, folks, Qevvy and the cult are fighting against: 
-Student Debt forgiveness
-Lower drug prices 
-Lower gas prices 
-Free speech 
-Lower inflation

And fighting for: 
-Tax cuts for the rich 
- a recession
-Putin and Russia
-Political theater."
